Time,Position,Velocity,Position Error,Velocity Setpoint,Velocity Error,Target Torque,Target Pos
9.431059,535.079,3.5700002,7.7995605,-3.148518,-0.4214821,-0.3052907,542.87854
9.441434,535.481,3.8400002,7.397522,-3.0301757,-0.80982447,-0.27837154,542.87854
9.451312,535.86804,3.9,7.010498,-2.9469008,-0.95309925,-0.28863788,542.87854
9.460924,536.26697,4.3599997,6.6115723,-2.8492622,-1.5107374,-0.23147826,542.87854
9.470704,536.698,4.4,6.180542,-2.7341409,-1.6658592,-0.25129747,542.87854
9.480669,537.14703,4.62,5.7315063,-2.6182327,-2.0017672,-0.2192978,542.87854
9.490536,537.596,4.56,5.2825317,-2.507994,-2.052006,-0.23358339,542.87854
9.500995,538.129,4.95,4.7495117,-2.3417702,-2.6082296,-0.16686502,542.87854
9.51186,538.665,4.94,-2.3884277,2.103979,-7.043979,0.3191394,536.27655
9.521141,539.15497,5.13,-2.878418,-0.24705851,-4.8829417,-0.2498538,536.27655
9.5308075,539.64,4.98,-3.3634644,-0.107115984,-4.872884,-0.07675044,536.27655
9.541267,540.11,4.8900003,-3.833435,0.02605617,-4.9160566,-0.058741078,536.27655
9.5510645,540.596,4.8900003,-4.319458,0.17653072,-5.066531,-0.032008138,536.27655
9.561029,541.065,4.71,-4.788452,0.3110894,-5.0210896,-0.035966802,536.27655
9.570792,541.543,4.84,-5.2664795,0.4591006,-5.299101,0.012660382,536.27655
9.581529,542.021,5.07,-5.744446,0.6048796,-5.67488,0.049211346,536.27655
9.591344,542.591,5.2200003,-6.314453,0.81193316,-6.0319333,0.07716885,536.27655
9.6012745,543.09705,5.17,-6.8204956,0.94415927,-6.1141596,0.07513129,536.27655
9.611015,543.572,4.67,-7.295471,1.0813662,-5.751366,0.041621488,536.27655
9.620923,544.049,4.9900002,-7.772461,1.2327248,-6.222725,0.13859406,536.27655
9.630757,544.529,4.71,-8.252441,1.3864719,-6.096472,0.10396421,536.27655
9.640637,545.002,4.69,-8.725464,1.5357574,-6.2257576,0.14386547,536.27655
9.651535,545.451,4.45,-9.174438,1.6731437,-6.1231437,0.13767628,536.27655
9.661415,545.953,4.55,-9.676453,1.8552786,-6.4052787,0.19383106,536.27655
9.671368,546.38196,4.2799997,-10.105408,1.9711076,-6.251107,0.17056899,536.27655
9.681556,546.859,4.23,-10.5824585,2.1467886,-6.3767886,0.21252717,536.27655
9.692626,547.235,4.1,-10.958435,2.2396753,-6.339675,0.21468218,536.27655
9.701314,547.683,3.6200001,-11.406433,2.4183989,-6.0383987,0.19791494,536.27655
9.711236,547.991,3.4900002,-11.714478,2.4799147,-5.969915,0.2275598,536.27655
9.721515,548.33997,3.5400002,-12.063416,2.6213663,-6.1613665,0.27011645,536.27655
9.7305565,548.65295,2.9,-12.376404,2.7248979,-5.624898,0.20812592,536.27655
9.740613,548.915,2.95,-12.638428,2.8094392,-5.7594395,0.27823195,536.27655
9.750605,549.211,2.78,-12.934448,2.9359295,-5.7159295,0.27742752,536.27655
9.760852,549.454,2.08,-13.177429,3.0158029,-5.095803,0.2221157,536.27655
9.7708435,549.661,2.09,-13.38446,3.0927167,-5.1827164,0.29157704,536.27655
9.78084,549.873,2.08,-13.596436,3.1868548,-5.266855,0.30790156,536.27655
9.790728,550.04504,1.46,-13.768494,3.2536232,-4.713623,0.24975362,536.27655
9.800671,550.171,1.29,-13.89447,3.3057222,-4.595722,0.2891767,536.27655
9.810703,550.299,1.05,-14.022461,3.3767312,-4.426731,0.2896521,536.27655
9.820716,550.34503,0.17999999,-14.068481,3.3938193,-3.5738194,0.2131761,536.27655
9.831475,550.335,-0.14,-14.058472,3.4052014,-3.2652013,0.24981645,536.27655
9.84062,550.307,-0.38,-14.030457,3.4258213,-3.0458212,0.25534862,536.27655
9.850814,550.245,-0.82,-13.968445,3.4309404,-2.6109405,0.22831821,536.27655
9.860801,550.167,-0.65999997,-13.890442,3.438219,-2.7782192,0.2871169,536.27655
9.870824,550.11,-0.58000004,-13.833435,3.4649992,-2.8849993,0.29406318,536.27655
9.880898,550.04504,-0.65999997,-13.768494,3.4785862,-2.8185863,0.28546363,536.27655
9.890795,549.989,-0.5,-13.712463,3.5008006,-3.0008006,0.31890124,536.27655
9.900797,549.945,-0.41,-13.668457,3.527379,-3.117379,0.32643512,536.27655
9.9107685,549.904,-0.38,-13.627441,3.5512898,-3.17129,0.33181974,536.27655
9.920891,549.874,-0.25,-13.597473,3.581185,-3.331185,0.35449234,536.27655
9.930908,549.86,-0.1,-13.583435,3.617257,-3.5172572,0.37269163,536.27655
9.940882,549.855,0,-13.57843,3.6532142,-3.6532142,0.3835043,536.27655
9.950874,549.855,0.02,-13.57843,3.689037,-3.709037,0.38899976,536.27655
9.960793,549.859,0,-13.5824585,3.7256114,-3.7256114,0.39603314,536.27655
9.970762,549.859,0,-13.5824585,3.758057,-3.758057,0.40791646,536.27655
9.981893,549.857,-0.02,-13.580444,3.790699,-3.770699,0.4163636,536.27655
9.991548,549.855,0,-13.57843,3.8240912,-3.8240912,0.43111578,536.27655
10.001237,549.855,0,-13.57843,3.8587925,-3.8587925,0.44074902,536.27655
10.011542,549.855,0,-13.57843,3.8927388,-3.8927388,0.45178208,536.27655
10.020758,549.854,0,-13.577454,3.9260476,-3.9260476,0.46288174,536.27655
10.030865,549.85095,-0.07,-13.574402,3.9583662,-3.8883662,0.46577114,536.27655
10.041322,549.84705,-0.02,-13.570496,3.9908977,-3.9708977,0.48801562,536.27655
10.051361,549.83997,-0.030000001,-13.563416,4.0216694,-3.9916694,0.49419367,536.27655
10.060938,549.831,-0.089999996,-13.554443,4.052378,-3.9623783,0.49917322,536.27655
10.070862,549.821,-0.089999996,-13.544434,4.0830975,-3.9930975,0.51488554,536.27655
10.081157,549.812,-0.11,-13.535461,4.1148577,-4.0048575,0.52394617,536.27655
10.0909395,549.804,-0.1,-13.527466,4.146844,-4.046844,0.5380097,536.27655
10.101482,549.8,-0.01,-13.5234375,4.1810327,-4.1710324,0.55956995,536.27655
10.110923,549.797,-0.07,-13.520447,4.2144003,-4.1444,0.5575541,536.27655
10.121502,549.79504,0,-13.518494,4.248049,-4.248049,0.5820912,536.27655
10.130882,549.79504,0,-13.518494,4.282577,-4.282577,0.5889948,536.27655
10.141347,549.794,-0.08,-13.517456,4.3156962,-4.2356963,0.5916031,536.27655
10.15123,549.791,-0.04,-13.514465,4.347928,-4.307928,0.61419564,536.27655
10.161044,549.786,-0.11,-13.50946,4.37957,-4.26957,0.61504096,536.27655
10.17092,549.777,-0.120000005,-13.500427,4.409326,-4.289326,0.63091314,536.27655
10.18071,549.76404,-0.13,-13.487488,4.4380217,-4.3080215,0.64235145,536.27655
10.191281,549.746,-0.22,-13.469421,4.464804,-4.2448044,0.6442913,536.27655
10.201159,549.713,-0.34,-13.436462,4.483747,-4.143747,0.6477704,536.27655
10.211032,549.657,-0.65,-13.380432,4.493138,-3.8431377,0.6303875,536.27655
10.220935,549.569,-1.0600001,-13.292419,4.4901724,-3.4301724,0.6140176,536.27655
10.23089,549.429,-1.55,-13.152466,4.465088,-2.915088,0.593043,536.27655
10.240765,549.244,-1.99,-12.967468,4.429741,-2.439741,0.5831088,536.27655
10.250804,549.013,-2.42,-12.73645,4.3807945,-1.9607944,0.568583,536.27655
10.260825,548.766,-2.59,-12.489441,4.3380938,-1.7480938,0.58441365,536.27655
10.270903,548.47205,-3.1,-12.195496,4.2701464,-1.1701465,0.53682756,536.27655
10.281073,548.151,-3.23,-11.874451,4.201383,-0.9713831,0.5597443,536.27655
10.29108,547.818,-3.5099998,-11.541443,4.1341734,-0.62417364,0.5362829,536.27655
10.300966,547.429,-4,-11.152466,4.034097,-0.034097195,0.49455005,536.27655
10.310933,547.031,-3.9,-10.754456,3.948143,-0.04814291,0.5405414,536.27655
10.320814,546.609,-4.4900002,-10.3324585,3.84893,0.64107037,0.4586258,536.27655
10.330651,546.15497,-4.7400002,-9.878418,3.7367485,1.0032518,0.46615782,536.27655
10.340561,545.673,-4.88,-9.396423,3.6172085,1.2627916,0.4603174,536.27655
10.351287,545.193,-4.9900002,-8.916443,3.50826,1.4817402,0.45089942,536.27655
10.361152,544.614,-5.46,-8.337463,3.3327599,2.1272402,0.38776994,536.27655
10.371026,544.082,-5.5,-7.80542,3.2235622,2.2764378,0.41333362,536.27655
10.381017,543.52405,-5.6099997,-7.2474976,3.078548,2.5314517,0.38886818,536.27655
10.390998,542.947,-5.9900002,-6.670471,2.9293778,3.0606225,0.33948803,536.27655
10.400759,542.356,-6.0299997,-6.079468,2.7768092,3.2531905,0.34889755,536.27655
10.411418,541.769,-6.1,-5.4924316,2.630593,3.4694068,0.32980177,536.27655
10.420646,541.062,-6.37,-4.7854614,2.4031644,3.9668355,0.27889663,536.27655
10.430625,540.48303,-6.5,-4.206482,2.3024578,4.197542,0.27917868,536.27655
10.440628,539.833,-6.56,-3.5564575,2.1059504,4.4540496,0.25584817,536.27655
10.451043,539.156,-6.54,-2.8794556,1.916857,4.623143,0.24408263,536.27655
10.4614,538.458,-6.6699996,-2.1814575,1.7224876,4.947512,0.20709342,536.27655
10.470736,537.75,-6.8199997,-1.4734497,1.5277153,5.2922845,0.17854157,536.27655
10.480915,537.13196,-6.8199997,-0.8554077,1.3936294,5.42637,0.17541373,536.27655
10.491259,536.422,-6.85,-0.14544678,1.1642841,5.6857157,0.14143114,536.27655
10.501573,535.716,-6.7400002,0.5605469,0.97022223,5.7697783,0.13679041,536.27655
10.510995,534.999,-6.63,1.2775269,0.76573896,5.864261,0.11756891,536.27655
10.521486,534.359,-6.8199997,1.9175415,0.6138031,6.206197,0.06981703,536.27655
10.530837,533.64,-6.87,2.6365356,0.37987107,6.490129,0.046584703,536.27655
10.540978,533.018,-6.8199997,3.258545,0.23704141,6.582958,0.040746827,536.27655
10.550926,532.341,-6.65,3.9355469,0.020404816,6.6295953,0.025771767,536.27655
10.560794,531.678,-6.6,4.598572,-0.16818213,6.768182,-0.0035883607,536.27655
10.57144,531.046,-6.5699997,5.23053,-0.34339678,6.9133964,-0.027177524,536.27655
10.581301,530.34705,-6.44,5.9295044,-0.57556975,7.0155697,-0.045575295,536.27655
10.591033,529.723,-6.4300003,6.553528,-0.73545337,7.165454,-0.07306261,536.27655
10.60068,529.07996,-6.56,7.196594,-0.9374293,7.4974294,-0.11874205,536.27655
10.610569,528.444,-6.33,7.8325806,-1.129252,7.459252,-0.108101614,536.27655
10.621543,527.828,-6.09,8.448547,-1.3122569,7.402257,-0.12291616,536.27655
10.630694,527.154,-6.09,9.122559,-1.542183,7.632183,-0.17271273,536.27655
10.640847,526.464,-5.66,9.812561,-1.7624618,7.4224615,-0.14990646,536.27655
10.650964,525.991,-5.73,10.285522,-1.8368495,7.5668497,-0.20115736,536.27655
10.661556,525.42596,-5.4700003,10.850586,-2.053907,7.523907,-0.2041996,536.27655
10.670794,524.869,-5.33,11.407532,-2.2325416,7.5625415,-0.23076959,536.27655
10.681172,524.384,-5.2400002,11.892578,-2.3686981,7.6086984,-0.25220183,536.27655
10.691402,523.873,-4.71,12.403564,-2.5499558,7.259956,-0.22678456,536.27655
10.700853,523.387,-4.67,12.889526,-2.7064352,7.3764353,-0.28477645,536.27655
10.711394,522.968,-4.2,13.308533,-2.829825,7.0298247,-0.25375485,536.27655
10.720771,522.531,-4.08,13.745544,-2.991119,7.071119,-0.30217725,536.27655
10.73113,522.179,-3.58,14.097534,-3.091277,6.671277,-0.26977655,536.27655
10.741504,521.807,-3.52,14.469543,-3.2372606,6.7572603,-0.32654595,536.27655
10.751278,521.494,-2.96,14.782532,-3.338156,6.298156,-0.28304553,536.27655
10.7611475,521.218,-2.85,15.058533,-3.437832,6.2878323,-0.33201075,536.27655
10.770654,520.957,-2.53,15.31958,-3.5423114,6.0723114,-0.3231809,536.27655
10.781509,520.742,-1.9799999,15.534546,-3.622983,5.602983,-0.29937968,536.27655
10.791014,520.562,-1.55,15.714539,-3.6986525,5.2486525,-0.30695292,536.27655
10.800894,520.448,-0.93999994,15.828552,-3.7448354,4.6848354,-0.28040084,536.27655
10.811494,520.38,-0.65,15.896545,-3.7860172,4.436017,-0.30516303,536.27655
10.821405,520.326,-0.35,15.950562,-3.8355064,4.1855063,-0.30547944,536.27655
10.831128,520.311,-0.07,15.965576,-3.864924,3.934924,-0.3052881,536.27655
10.840909,520.322,0.17,15.954529,-3.891999,3.721999,-0.30890042,536.27655
10.85145,520.34503,0.24000001,15.931519,-3.921014,3.681014,-0.32935905,536.27655
10.862049,520.372,0.3,15.904541,-3.9518685,3.6518686,-0.33821085,536.27655
10.870732,520.39197,0.120000005,15.8845825,-3.9887238,3.8687239,-0.3750069,536.27655
10.881086,520.398,0.05,15.87854,-4.0319767,3.9819767,-0.3817218,536.27655
10.890576,520.4,0,15.876526,-4.0726247,4.0726247,-0.3938339,536.27655
10.900773,520.39905,-0.04,15.877502,-4.113709,4.153709,-0.40674427,536.27655
10.911167,520.398,0,15.87854,-4.153713,4.153713,-0.41104776,536.27655
10.9214,520.39905,0,15.877502,-4.1923437,4.1923437,-0.42597082,536.27655
10.930669,520.402,0.05,15.874573,-4.230515,4.180515,-0.4321645,536.27655
10.940924,520.406,0.07,15.870544,-4.2686715,4.1986713,-0.4456363,536.27655
10.950943,520.411,0.060000002,15.86554,-4.3065925,4.2465925,-0.460402,536.27655
10.961243,520.417,0.089999996,15.859558,-4.3442307,4.2542305,-0.46832186,536.27655
10.970852,520.432,0.14,15.844543,-4.3763256,4.2363257,-0.47628078,536.27655
10.981593,520.456,0.29000002,15.820557,-4.4059157,4.115916,-0.47406626,536.27655
10.990992,520.505,0.52,15.771545,-4.4224825,3.9024825,-0.46830842,536.27655
11.003002,520.573,0.81000006,15.703552,-4.435925,3.625925,-0.4615766,536.27655
11.011534,520.709,1.3399999,15.567566,-4.41195,3.0719502,-0.42629123,536.27655
11.020885,520.842,1.6,15.43457,-4.4150844,2.8150845,-0.44533744,536.27655
11.031724,520.99304,1.68,15.283508,-4.404976,2.724976,-0.4610524,536.27655
11.045383,521.211,1.99,1.6571655,4.3913555,-6.3813553,0.59537095,522.86816
11.051458,521.467,2.06,1.4011841,-0.5556381,-1.5043619,-0.6446972,522.86816
11.06381,521.606,2.1200001,1.262146,-0.56441164,-1.5555885,-0.2691427,522.86816
11.070898,521.898,2.21,0.9701538,-0.4291814,-1.7808187,-0.24263115,522.86816
11.081224,522.004,2.22,0.86413574,-0.47192705,-1.748073,-0.25891897,522.86816
11.091769,522.227,2.1200001,0.6411743,-0.36836186,-1.7516383,-0.25167397,522.86816
11.101127,522.46204,2.34,0.40612793,-0.30020756,-2.0397923,-0.21370415,522.86816
11.111479,522.671,2.1799998,0.19714355,-0.25300297,-1.9269968,-0.24346972,522.86816
11.121452,522.925,2.33,-0.05682373,-0.16615131,-2.1638486,-0.20236246,522.86816
11.130955,523.141,2.24,-0.27282715,-0.12030476,-2.1196952,-0.21990475,522.86816
11.141501,523.35803,2.3200002,-0.48986816,-0.05900471,-2.2609954,-0.19469124,522.86816
11.15085,523.58704,2.21,-0.7188721,0.010254607,-2.2202547,-0.20442332,522.86816
11.16096,523.79,2.15,-0.92181396,0.058594912,-2.208595,-0.19718714,522.86816
11.171014,523.997,2.02,-1.1288452,0.1198841,-2.139884,-0.19886474,522.86816
11.181446,524.22595,2.23,-1.3577881,0.19445473,-2.4244547,-0.15492465,522.86816
11.190682,524.443,2.03,-1.5748291,0.2536149,-2.2836149,-0.18675497,522.86816
11.200945,524.633,1.97,-1.7648315,0.30013818,-2.2701383,-0.17206645,522.86816
11.213875,524.828,1.9399999,-1.9598389,0.3605416,-2.3005416,-0.16180797,522.86816
11.221378,525.10803,2.02,-2.2398682,0.4750326,-2.4950325,-0.13548419,522.86816
11.231572,525.239,2.02,-2.3708496,0.4610867,-2.4810867,-0.14547208,522.86816
11.240731,525.431,1.7700001,-2.5628662,0.5431866,-2.3131866,-0.15795168,522.86816
11.2508745,525.583,1.5699999,-2.7148438,0.5767529,-2.1467528,-0.1591322,522.86816
11.260981,525.74304,1.58,-2.874878,0.6309707,-2.2109709,-0.13373715,522.86816
11.271126,525.916,1.74,-3.0478516,0.6910104,-2.4310105,-0.107171424,522.86816
11.281389,526.093,1.7299999,-3.2248535,0.7492587,-2.4792585,-0.11192771,522.86816
11.290796,526.261,1.5600001,-3.3928223,0.8005447,-2.3605447,-0.12329705,522.86816
11.301037,526.385,1.21,-3.5168457,0.8269638,-2.036964,-0.14651288,522.86816
11.3112545,526.492,1.01,-3.6238403,0.8590611,-1.8690611,-0.1368805,522.86816
11.321507,526.604,1.2,-3.7358398,0.90107745,-2.1010776,-0.09235321,522.86816
11.330849,526.725,1.0899999,-3.8568115,0.9473512,-2.0373511,-0.1119896,522.86816
11.341003,526.839,1.29,-3.9708252,0.98602283,-2.276023,-0.07407281,522.86816
11.351367,526.963,1.1600001,-4.0948486,1.03412,-2.19412,-0.09590674,522.86816
11.361618,527.068,0.91999996,-4.199829,1.0663481,-1.986348,-0.108691916,522.86816
11.370864,527.143,0.62,-4.2748413,1.0864254,-1.7064254,-0.12103405,522.86816
11.381384,527.186,0.4,-4.31781,1.0970201,-1.4970201,-0.12037892,522.86816
11.391311,527.186,0.14,-4.31781,1.0917014,-1.2317014,-0.13210593,522.86816
11.40088,527.204,-0.13,-4.3358154,1.1142445,-0.98424447,-0.13820395,522.86816
11.411164,527.197,-0.060000002,-4.3288574,1.1137917,-1.0537918,-0.10901226,522.86816
11.421377,527.195,-0.05,-4.3268433,1.125909,-1.075909,-0.10899505,522.86816
11.430629,527.178,-0.02,-4.3098145,1.1263701,-1.1063701,-0.1043849,522.86816
11.4407425,527.182,0.13,-4.313843,1.1461589,-1.2761589,-0.083953366,522.86816
11.450864,527.185,0,-4.3168335,1.1573844,-1.1573844,-0.10745314,522.86816
11.460993,527.18396,0,-4.315796,1.1663778,-1.1663778,-0.09459486,522.86816
11.471116,527.185,0,-4.3168335,1.1782335,-1.1782335,-0.09096036,522.86816
11.48123,527.182,-0.01,-4.313843,1.1866851,-1.1766851,-0.0890859,522.86816
11.491246,527.182,0,-4.313843,1.1985912,-1.1985912,-0.08345409,522.86816
11.501477,527.183,0.01,-4.3148193,1.2100129,-1.2200129,-0.079583526,522.86816
11.511734,527.18396,0,-4.315796,1.221071,-1.221071,-0.07801579,522.86816
11.520978,527.18396,0,-4.315796,1.2314943,-1.2314943,-0.07381773,522.86816
11.531255,527.182,0,-4.313843,1.2410094,-1.2410094,-0.07040272,522.86816
11.541463,527.181,0,-4.312866,1.2518892,-1.2518892,-0.06673545,522.86816
11.55112,527.182,0.02,-4.313843,1.2636749,-1.2836748,-0.060686897,522.86816
11.560937,527.182,0,-4.313843,1.2740932,-1.2740932,-0.06098748,522.86816
11.57111,527.182,0,-4.313843,1.2848778,-1.2848778,-0.05581643,522.86816
11.581338,527.181,-0.04,-4.312866,1.2950252,-1.2550253,-0.05692075,522.86816
11.591608,527.181,0,-4.312866,1.3061736,-1.3061736,-0.045534324,522.86816
11.600812,527.181,0,-4.312866,1.3169557,-1.3169557,-0.04483811,522.86816
11.610965,527.181,0,-4.312866,1.3277379,-1.3277379,-0.04108747,522.86816
11.621203,527.181,0,-4.312866,1.33852,-1.33852,-0.037309892,522.86816
11.631585,527.18,0,-4.3118286,1.3486252,-1.3486252,-0.033584896,522.86816
11.640806,527.18,0,-4.3118286,1.3597938,-1.3597938,-0.029658908,522.86816
11.651057,527.18,0,-4.3118286,1.3705734,-1.3705734,-0.02583046,522.86816
11.661271,527.18,0,-4.3118286,1.381353,-1.381353,-0.021945896,522.86816
11.67155,527.179,-0.02,-4.310852,1.3914953,-1.3714954,-0.020459265,522.86816
11.68079,527.179,0,-4.310852,1.4026387,-1.4026387,-0.012631865,522.86816
11.691032,527.179,0,-4.310852,1.4134158,-1.4134158,-0.010194704,522.86816
11.701277,527.179,0,-4.310852,1.4241929,-1.4241929,-0.0062031336,522.86816
11.711272,527.178,0,-4.3098145,1.434293,-1.434293,-0.0022641704,522.86816
11.721513,527.177,0,-4.308838,1.4448195,-1.4448195,0.0018009052,522.86816
11.730776,527.175,0,-4.3068237,1.4546436,-1.4546436,0.005777811,522.86816
11.74076,527.175,0,-4.3068237,1.466166,-1.466166,0.010031491,522.86816
11.750999,527.174,0,-4.305847,1.4762958,-1.4762958,0.014022976,522.86816
11.760976,527.174,0,-4.305847,1.4874268,-1.4874268,0.018261865,522.86816
11.77126,527.174,0,-4.305847,1.4981914,-1.4981914,0.022410452,522.86816
11.781473,527.174,0,-4.305847,1.508956,-1.508956,0.026613425,522.86816
11.7914915,527.174,0,-4.305847,1.5197206,-1.5197206,0.03084331,522.86816
11.801607,527.174,0,-4.305847,1.5304852,-1.5304852,0.035100106,522.86816
11.810857,527.172,0,-4.303833,1.5399356,-1.5399356,0.039229397,522.86816
11.821085,527.171,-0.02,-4.3028564,1.5508133,-1.5308133,0.041298594,522.86816
11.831357,527.17004,0,-4.30188,1.5612994,-1.5612994,0.04939191,522.86816
11.841574,527.169,0,-4.3008423,1.5717432,-1.5717432,0.05223585,522.86816
11.85158,527.168,0,-4.2998657,1.5822473,-1.5822473,0.056616142,522.86816
11.860705,527.166,0,-4.2978516,1.5920489,-1.5920489,0.06093565,522.86816
11.870833,527.164,-0.05,-4.2958374,1.6022347,-1.5522348,0.059502494,522.86816
11.881067,527.161,-0.030000001,-4.2928467,1.611778,-1.581778,0.06984047,522.86816
11.891329,527.16003,0,-4.29187,1.6229945,-1.6229945,0.07642211,522.86816
11.90129,527.158,0,-4.289856,1.6327761,-1.6327761,0.078537695,522.86816
11.91131,527.15497,-0.04,-4.286804,1.6422648,-1.6022649,0.078300945,522.86816
11.921534,527.152,-0.01,-4.2838135,1.6521748,-1.6421748,0.089284375,522.86816
11.930671,527.146,-0.08,-4.277832,1.6601031,-1.580103,0.08310312,522.86816
11.940907,527.13904,-0.1,-4.270874,1.6685004,-1.5685004,0.09034546,522.86816
11.951156,527.128,-0.120000005,-4.2598267,1.6745787,-1.5545787,0.0935011,522.86816
11.961379,527.109,-0.25,-4.2408447,1.6769853,-1.4269853,0.083439454,522.86816
11.970634,527.072,-0.39000002,-4.2038574,1.6705713,-1.2805713,0.079372786,522.86816
11.981614,527.032,-0.41,-4.1638184,1.6688256,-1.2588257,0.09100015,522.86816
11.990786,526.98596,-0.48000002,-4.117798,1.6642215,-1.1842215,0.08701214,522.86816
12.001472,526.92596,-0.65,-4.0578003,1.6526253,-1.0026253,0.074230455,522.86816
12.010756,526.855,-0.63,-3.9868164,1.6389518,-1.0089518,0.0911001,522.86816
12.020964,526.79504,-0.66999996,-3.92688,1.6364293,-0.96642935,0.088151604,522.86816
12.031244,526.732,-0.57,-3.8638306,1.627583,-1.0575831,0.10446743,522.86816
12.04152,526.69104,-0.32999998,-3.822876,1.6341631,-1.3041632,0.12924802,522.86816
12.050972,526.674,-0.07,-3.8058472,1.6479671,-1.577967,0.14618686,522.86816
12.061293,526.673,0.11,-3.8048096,1.6631905,-1.7731905,0.15253526,522.86816
12.070688,526.68396,0.11,-3.815796,1.6802602,-1.7902602,0.14433216,522.86816
12.080961,526.688,0.030000001,-3.8198242,1.6883082,-1.7183082,0.13907322,522.86816
12.091474,526.69104,0,-3.822876,1.6983384,-1.6983384,0.14641894,522.86816
12.10124,526.686,-0.01,-3.81781,1.7034457,-1.6934457,0.15158764,522.86816
12.116718,526.686,-0.05,-3.81781,1.71489,-1.66489,0.15283291,522.86816
12.126734,526.685,0.01,-3.8168335,1.7237973,-1.7337973,0.16723341,522.86816
12.131446,526.686,0,-3.81781,1.7343428,-1.7343428,0.16646397,522.86816
12.141085,526.686,0,-3.81781,1.7435212,-1.7435212,0.17183736,522.86816
12.152358,526.686,0,-3.81781,1.7530658,-1.7530658,0.17662928,522.86816
12.160735,526.68396,0,-3.815796,1.761296,-1.761296,0.18126315,522.86816
12.171066,526.68396,0,-3.815796,1.771591,-1.771591,0.18625876,522.86816
12.181265,526.68396,0,-3.815796,1.7811303,-1.7811303,0.19103651,522.86816
12.191527,526.68396,0,-3.815796,1.7906699,-1.7906699,0.19589478,522.86816
12.200733,526.68396,0,-3.815796,1.8002093,-1.8002093,0.20077686,522.86816
12.210854,526.68396,0,-3.815796,1.8097489,-1.8097489,0.20568281,522.86816
12.221104,526.68396,0,-3.815796,1.8192883,-1.8192883,0.21061261,522.86816
12.231361,526.68396,0,-3.815796,1.8288279,-1.8288279,0.21556628,522.86816
12.241609,526.68396,0,-3.815796,1.8383672,-1.8383672,0.22054376,522.86816
12.250979,526.682,0,-3.8138428,1.8466322,-1.8466322,0.22539534,522.86816
12.2612095,526.682,0,-3.8138428,1.8568993,-1.8568993,0.23059843,522.86816
12.271492,526.682,0,-3.8138428,1.8664339,-1.8664339,0.23559096,522.86816
12.280728,526.682,0,-3.8138428,1.8759685,-1.8759685,0.24066226,522.86816
12.29096,526.682,-0.030000001,-3.8138428,1.885503,-1.8555031,0.24223241,522.86816
12.301203,526.681,0,-3.8128662,1.8944005,-1.8944005,0.25297654,522.86816
12.311594,526.681,0,-3.8128662,1.9042988,-1.9042988,0.25595826,522.86816
12.320808,526.68,0,-3.8118286,1.9131541,-1.9131541,0.26101714,522.86816
12.330815,526.679,0,-3.810852,1.9224355,-1.9224355,0.26622644,522.86816
12.3410635,526.679,0,-3.810852,1.9323289,-1.9323289,0.27149892,522.86816
12.351321,526.679,0,-3.810852,1.941856,-1.941856,0.27670717,522.86816
12.361534,526.679,0,-3.810852,1.9513831,-1.9513831,0.2819667,522.86816
12.370797,526.678,0,-3.8098145,1.9602332,-1.9602332,0.28717053,522.86816
12.381037,526.677,0,-3.808838,1.9695096,-1.9695096,0.2924973,522.86816
12.391314,526.67596,0,-3.8078003,1.9787209,-1.9787209,0.2978077,522.86816
12.401007,526.675,0,-3.8068237,1.9879923,-1.9879923,0.30315304,522.86816
12.411257,526.674,0,-3.8058472,1.9972384,-1.9972384,0.3085141,522.86816
12.421505,526.673,0,-3.8048096,2.0064423,-2.0064423,0.31389517,522.86816
12.430757,526.671,0,-3.8028564,2.015069,-2.015069,0.3192346,522.86816
12.441162,526.67004,0,-3.80188,2.024671,-2.024671,0.32475352,522.86816
12.451393,526.668,-0.02,-3.7998657,2.033228,-2.013228,0.32775047,522.86816
12.461604,526.666,-0.01,-3.7978516,2.0421686,-2.0321686,0.33586735,522.86816
12.471629,526.66296,-0.08,-3.7947998,2.0504272,-1.9704272,0.33227253,522.86816
12.480838,526.659,0,-3.7908325,2.05847,-2.05847,0.35217425,522.86816
12.491124,526.656,-0.04,-3.7878418,2.0674834,-2.0274835,0.34707633,522.86816
12.501343,526.65295,-0.089999996,-3.78479,2.0760832,-1.9860831,0.34960452,522.86816
12.511612,526.64905,-0.02,-3.7808838,2.0841408,-2.0641408,0.3668465,522.86816
12.520813,526.646,-0.030000001,-3.777832,2.0930667,-2.0630667,0.36602634,522.86816
12.530954,526.644,0,-3.7758179,2.1023417,-2.1023417,0.37587938,522.86816
12.541198,526.64197,0,-3.7738037,2.111222,-2.111222,0.37923303,522.86816
12.552157,526.64,-0.01,92.50165,-60.69832,60.708317,-6.997451,619.14166
12.562106,526.637,-0.01,92.50464,-24.828232,24.838232,1.7769791,619.14166
12.571541,526.906,4.91,92.23566,-24.88286,19.97286,-0.40369186,619.14166
12.580795,527.27997,3.6,91.861694,-24.970308,21.370308,-0.98272705,619.14166
12.590902,527.696,5.68,91.44568,-25.068748,19.388748,-0.69851094,619.14166
12.601025,528.26404,5.56,90.877625,-25.082712,19.522713,-0.9113406,619.14166
12.611174,528.768,4.44,90.37366,-25.194088,20.754087,-1.0947866,619.14166
12.621411,529.303,5.79,89.838684,-25.259941,19.46994,-0.9034314,619.14166
